,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/37/00037_00005_00020.png,Turn right ahead,Bypass on right,Turn left ahead,0.10584919154644012,0.10046365112066269,0.09420816600322723
data/train/37/00037_00001_00002.png,Roundabout,Traffic signals ahead,Priority,0.10628578066825867,0.05982756242156029,0.04337956756353378
data/train/37/00037_00006_00023.png,Bypass on left,Bypass on right,Roundabout,0.17636829614639282,0.15900395810604095,0.0948091521859169
data/train/37/00037_00005_00028.png,Turn right ahead,Turn left ahead,Ahead or turn left only,0.1405879408121109,0.10638926923274994,0.08331943303346634
data/train/37/00037_00001_00006.png,Roundabout,Bypass on right,Bypass on left,0.10411956161260605,0.09414243698120117,0.0879129022359848
data/train/37/00037_00002_00027.png,Bypass on left,Bypass on right,Double curve,0.12283352762460709,0.1168861985206604,0.07420109212398529
data/train/37/00037_00005_00007.png,Turn right ahead,Bypass on right,Roundabout,0.09158377349376678,0.08073611557483673,0.07152223587036133
data/train/37/00037_00001_00020.png,Roundabout,Bypass on right,Turn right ahead,0.1420038640499115,0.07687494903802872,0.07532883435487747
data/train/37/00037_00004_00020.png,Bypass on right,Bypass on left,Watch for children,0.13855120539665222,0.10449022054672241,0.09656544029712677
data/train/37/00037_00003_00004.png,Roundabout,General danger,Roadworks,0.06857368350028992,0.04994892328977585,0.046129606664180756
data/train/37/00037_00000_00025.png,Watch for children,Roundabout,Ahead only,0.2548002600669861,0.07560105621814728,0.043309327214956284
data/train/37/00037_00003_00014.png,Roundabout,Road narrows,General danger,0.08743546158075333,0.0570942759513855,0.047955844551324844
data/train/37/00037_00001_00025.png,Bypass on left,Bypass on right,Ahead or turn left only,0.1523692011833191,0.12267753481864929,0.10483244061470032
data/train/37/00037_00003_00008.png,General danger,Pedestrian crossing,Yield,0.060140613466501236,0.05777899548411369,0.049533769488334656
data/train/37/00037_00002_00016.png,Watch for children,Turn right ahead,Ahead or turn left only,0.114071324467659,0.0824928805232048,0.061468709260225296
data/train/37/00037_00004_00018.png,Bypass on right,Bypass on left,Watch for children,0.12391650676727295,0.09113707393407822,0.07648412138223648
data/train/37/00037_00004_00003.png,Bypass on right,Priority Road,Road narrows,0.059801772236824036,0.055376842617988586,0.0469733402132988
data/train/37/00037_00003_00005.png,General danger,Roundabout,Turn right ahead,0.07284647971391678,0.050014398992061615,0.04794139042496681
data/train/37/00037_00005_00017.png,Turn right ahead,Bypass on right,Bypass on left,0.11360546201467514,0.09276559203863144,0.08861146867275238
data/train/37/00037_00005_00018.png,Turn right ahead,Turn left ahead,Bypass on right,0.14303508400917053,0.09682263433933258,0.08986556529998779
data/train/37/00037_00006_00006.png,Bypass on right,Bypass on left,Turn right ahead,0.1299402117729187,0.12049040198326111,0.06928003579378128
data/train/37/00037_00000_00028.png,Watch for children,General danger,Ahead only,0.128728985786438,0.056555282324552536,0.04790683835744858
data/train/37/00037_00004_00028.png,Roundabout,Bypass on right,Turn right ahead,0.1116887778043747,0.09734350442886353,0.08380114287137985
data/train/37/00037_00004_00009.png,Watch for children,Ahead only,No passing,0.05471069738268852,0.046247728168964386,0.042604751884937286
data/train/37/00037_00004_00022.png,Bypass on right,Bypass on left,Turn right ahead,0.1447083204984665,0.1190301850438118,0.05506480485200882
data/train/37/00037_00006_00004.png,Bypass on right,Bypass on left,Turn right ahead,0.11916694045066833,0.10198256373405457,0.059941478073596954
data/train/37/00037_00003_00016.png,Roundabout,Road narrows,General danger,0.11258982121944427,0.04614661633968353,0.04302264750003815
data/train/37/00037_00006_00013.png,Bypass on left,Bypass on right,Roundabout,0.1208704262971878,0.12001263350248337,0.09239605814218521
data/train/37/00037_00002_00000.png,Watch for children,End maximum speed 80,General danger,0.15411539375782013,0.05908767879009247,0.0487193837761879
data/train/37/00037_00001_00024.png,Bypass on left,Bypass on right,Roundabout,0.15236161649227142,0.12944383919239044,0.0824844166636467
data/train/37/00037_00004_00016.png,Bypass on right,Bypass on left,Turn right ahead,0.10318257659673691,0.0809018537402153,0.06935229897499084
data/train/37/00037_00000_00011.png,General danger,End maximum speed 80,Ahead only,0.05694255232810974,0.045718684792518616,0.04425657540559769
data/train/37/00037_00000_00006.png,Maximum speed 70,End maximum speed 80,Roundabout,0.05851982906460762,0.049348991364240646,0.047733984887599945
data/train/37/00037_00002_00008.png,End of all restrictions,General danger,Roundabout,0.07353171706199646,0.06540220975875854,0.04801246523857117
data/train/37/00037_00003_00026.png,Turn right ahead,Turn left ahead,Ahead or turn left only,0.10519975423812866,0.07483921200037003,0.07212993502616882
data/train/37/00037_00006_00029.png,Bypass on left,Bypass on right,Turn right ahead,0.2215489000082016,0.17858204245567322,0.06995534896850586
data/train/37/00037_00005_00011.png,Bypass on right,Bypass on left,Turn right ahead,0.13206073641777039,0.1192268580198288,0.08595618605613708
data/train/37/00037_00003_00018.png,Roundabout,Bypass on right,Bypass on left,0.10933052748441696,0.08730766177177429,0.0782776027917862
data/train/37/00037_00000_00009.png,Roundabout,General danger,End of no passing zone,0.0668218806385994,0.04469878226518631,0.03826535865664482
data/train/37/00037_00000_00007.png,General danger,End maximum speed 80,Roundabout,0.07454092800617218,0.053528666496276855,0.039343591779470444
data/train/37/00037_00006_00015.png,Bypass on left,Bypass on right,Roundabout,0.16713695228099823,0.15432600677013397,0.0797237679362297
data/train/37/00037_00002_00014.png,Roundabout,Bypass on right,Bypass on left,0.1375780552625656,0.0861716940999031,0.0697304755449295
data/train/37/00037_00001_00026.png,Bypass on left,Bypass on right,Ahead or turn left only,0.13678638637065887,0.122526153922081,0.09107837080955505
data/train/37/00037_00002_00010.png,Roundabout,Watch for children,End of all restrictions,0.0946418046951294,0.07353691756725311,0.04782182723283768
data/train/37/00037_00006_00003.png,Bypass on right,Bypass on left,Turn right ahead,0.12502264976501465,0.10268637537956238,0.07576732337474823
data/train/37/00037_00006_00022.png,Bypass on left,Bypass on right,Roundabout,0.1743474006652832,0.15686814486980438,0.09013267606496811
data/train/37/00037_00001_00005.png,Roundabout,Bypass on right,Bypass on left,0.12440405040979385,0.08609987795352936,0.08029112219810486
data/train/37/00037_00003_00020.png,Roundabout,Bypass on right,Bypass on left,0.15073814988136292,0.07519888132810593,0.05701439827680588
data/train/37/00037_00004_00008.png,Watch for children,Pedestrian crossing,Bypass on right,0.06011709198355675,0.04954065382480621,0.04682343453168869
data/train/37/00037_00006_00016.png,Bypass on left,Bypass on right,Roundabout,0.16498199105262756,0.1547747254371643,0.06465570628643036
data/train/37/00037_00003_00029.png,Turn right ahead,Ahead or turn left only,Ahead or turn right only,0.11980083584785461,0.08407413214445114,0.07756181806325912
data/train/37/00037_00004_00011.png,Bypass on right,Bypass on left,Roundabout,0.11679265648126602,0.0918007344007492,0.07555961608886719
data/train/37/00037_00006_00007.png,Bypass on right,Bypass on left,Roundabout,0.1098150908946991,0.09892623126506805,0.08091945946216583
data/train/37/00037_00004_00013.png,Bypass on right,Watch for children,Roundabout,0.0743270292878151,0.061058636754751205,0.0602240189909935
data/train/37/00037_00003_00000.png,General danger,Roundabout,Ahead only,0.06978794932365417,0.04038847237825394,0.038846325129270554
data/train/37/00037_00000_00023.png,Roundabout,General danger,Ahead only,0.07184377312660217,0.06988377869129181,0.053552329540252686
data/train/37/00037_00003_00007.png,Roundabout,Bypass on right,Roadworks,0.05378451570868492,0.04314582794904709,0.04153165966272354
data/train/37/00037_00004_00006.png,Watch for children,Roadworks,General danger,0.08909091353416443,0.05699937045574188,0.0504242442548275
data/train/37/00037_00004_00023.png,Bypass on right,Bypass on left,Turn right ahead,0.07889804244041443,0.0711304098367691,0.06743000447750092
data/train/37/00037_00002_00020.png,Roundabout,Bypass on left,Bypass on right,0.14298422634601593,0.11198284476995468,0.10839557647705078
data/train/37/00037_00005_00010.png,Turn right ahead,Roundabout,Bypass on right,0.10153178125619888,0.09756620228290558,0.08201775699853897
