,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00031_00003.png,Watch for children,Roundabout,Bypass on right,0.06823094934225082,0.06772889941930771,0.062061507254838943
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00042_00011.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.18962781131267548,0.17390277981758118,0.15759365260601044
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00030_00009.png,Maximum speed 30,End maximum speed 80,Maximum speed 70,0.11132004112005234,0.1110164076089859,0.09172669053077698
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00019_00001.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.1136883795261383,0.10073154419660568,0.09993849694728851
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00053_00003.png,Traffic signals ahead,Watch for children,End maximum speed 80,0.15751990675926208,0.12037867307662964,0.08803196251392365
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00055_00023.png,Do not enter,Stop,Watch for children,0.05675607547163963,0.05057791247963905,0.04836554452776909
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00059_00007.png,End maximum speed 80,Heavy Vehicles prohibited,Priority Road,0.049118854105472565,0.045780837535858154,0.04430803656578064
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00021_00021.png,Maximum speed 50,End maximum speed 80,Maximum speed 60,0.17148342728614807,0.16348525881767273,0.15943820774555206
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00034_00002.png,Cattle,Watch for children,General danger,0.1901426464319229,0.07401913404464722,0.058612845838069916
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00010_00014.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.19136972725391388,0.14003685116767883,0.13702687621116638
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00043_00006.png,End maximum speed 80,Maximum speed 30,Maximum speed 80,0.24378283321857452,0.1239195391535759,0.12219396978616714
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00059_00013.png,End maximum speed 80,Maximum speed 30,Maximum speed 80,0.19055725634098053,0.12617234885692596,0.12238422781229019
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00026_00024.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.1188749298453331,0.09436014294624329,0.08883778750896454
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00040_00014.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.16952498257160187,0.1638110876083374,0.1632988452911377
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00047_00020.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.20099510252475739,0.16505615413188934,0.16028456389904022
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00058_00000.png,Watch for children,End maximum speed 80,Roundabout,0.14364366233348846,0.04671688750386238,0.04416178911924362
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00057_00012.png,End maximum speed 80,Maximum speed 80,Maximum speed 30,0.10301626473665237,0.07578302174806595,0.06966601312160492
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00036_00004.png,End maximum speed 80,Roadworks,Maximum speed 50,0.04687383398413658,0.044634860008955,0.04401567205786705
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00013_00026.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.25947105884552,0.17066258192062378,0.15697962045669556
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00046_00003.png,End maximum speed 80,Maximum speed 30,Maximum speed 80,0.14316557347774506,0.11151766777038574,0.10304868966341019
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00001_00013.png,General danger,Watch for children,Do not enter,0.06378765404224396,0.06060606986284256,0.04925885424017906
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00035_00016.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.21925967931747437,0.16809363663196564,0.15160931646823883
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00009_00029.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.21541740000247955,0.17725904285907745,0.17126616835594177
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00056_00017.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.16309745609760284,0.16241884231567383,0.15373694896697998
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00014_00026.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.2652823328971863,0.1702694147825241,0.16200678050518036
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00061_00027.png,Maximum speed 50,Maximum speed 80,Maximum speed 60,0.1812615543603897,0.16470591723918915,0.15594936907291412
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00021_00010.png,Maximum speed 50,Maximum speed 30,Maximum speed 60,0.17495150864124298,0.17039427161216736,0.1373608261346817
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00016_00026.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.20457647740840912,0.17792432010173798,0.16187654435634613
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00048_00022.png,End maximum speed 80,Maximum speed 60,Maximum speed 80,0.18317583203315735,0.16288825869560242,0.1624966561794281
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00038_00027.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.2362082153558731,0.17106306552886963,0.1509418934583664
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00045_00002.png,Maximum speed 60,Maximum speed 80,Maximum speed 50,0.09228671342134476,0.07596150040626526,0.0758720114827156
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00051_00002.png,End maximum speed 80,Maximum speed 50,Maximum speed 30,0.09553194046020508,0.06388498842716217,0.05637422204017639
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00050_00005.png,End maximum speed 80,Maximum speed 30,Maximum speed 80,0.15353408455848694,0.12466385960578918,0.12362391501665115
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00006_00016.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.21340879797935486,0.17472819983959198,0.14535294473171234
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00061_00022.png,End maximum speed 80,Maximum speed 50,Maximum speed 80,0.18266768753528595,0.13919545710086823,0.1320316344499588
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00038_00004.png,Maximum speed 50,Maximum speed 30,Maximum speed 80,0.15997852385044098,0.11529328674077988,0.10379765182733536
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00019_00021.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.17620792984962463,0.17117270827293396,0.16521596908569336
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00052_00023.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.20010438561439514,0.15927565097808838,0.153380885720253
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00022_00008.png,Watch for children,End maximum speed 80,Roadworks,0.06660254299640656,0.05720379576086998,0.054703373461961746
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00051_00025.png,Maximum speed 50,Stop,Do not enter,0.052869927138090134,0.05127418413758278,0.04936269298195839
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00029_00006.png,Watch for children,Traffic signals ahead,End maximum speed 80,0.0935181975364685,0.0725950226187706,0.057216379791498184
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00025_00027.png,Watch for children,Heavy Vehicles prohibited,Bypass on right,0.14734414219856262,0.051305271685123444,0.04872443899512291
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00042_00023.png,End maximum speed 80,Maximum speed 60,Maximum speed 80,0.2006842941045761,0.18129277229309082,0.16987666487693787
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00033_00022.png,Maximum speed 50,End maximum speed 80,Maximum speed 60,0.17256082594394684,0.16998469829559326,0.16025704145431519
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00009_00009.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.18455325067043304,0.15468665957450867,0.152320995926857
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00052_00001.png,Traffic signals ahead,General danger,Stop,0.06048011779785156,0.04697053134441376,0.04133647307753563
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00024_00013.png,Watch for children,Traffic signals ahead,General danger,0.05778835713863373,0.05444672703742981,0.05351036414504051
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00007_00007.png,General danger,Watch for children,End maximum speed 80,0.06253211200237274,0.05836699530482292,0.054875075817108154
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00013_00023.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.2465253621339798,0.1673663854598999,0.1656874418258667
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00017_00004.png,End maximum speed 80,Maximum speed 80,Maximum speed 30,0.15973246097564697,0.13937640190124512,0.1146605908870697
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00054_00023.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.17692933976650238,0.16778193414211273,0.16674509644508362
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00001_00017.png,End maximum speed 80,Maximum speed 50,Maximum speed 80,0.17449595034122467,0.15776276588439941,0.14132298529148102
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00013_00014.png,End maximum speed 80,Maximum speed 50,Maximum speed 80,0.18118272721767426,0.1703457236289978,0.16215671598911285
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00053_00004.png,Watch for children,End maximum speed 80,Traffic signals ahead,0.13274694979190826,0.10274866223335266,0.05011401325464249
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00024_00022.png,End maximum speed 80,Watch for children,Maximum speed 50,0.10437622666358948,0.05613945797085762,0.05122174695134163
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00005_00001.png,Maximum speed 70,Maximum speed 20,Maximum speed 120,0.06148519366979599,0.05787556618452072,0.0521012507379055
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00040_00029.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.18567624688148499,0.15488700568675995,0.1533186137676239
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00007_00014.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.16435033082962036,0.1580011248588562,0.15193486213684082
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00037_00002.png,Watch for children,End maximum speed 80,General danger,0.060519296675920486,0.05975401774048805,0.05139302834868431
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00021_00013.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.1803542822599411,0.17046183347702026,0.1596485674381256
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00046_00019.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.20346608757972717,0.16255243122577667,0.15870334208011627
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00019_00027.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.1821196973323822,0.16964223980903625,0.1665579080581665
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00055_00021.png,Stop,Maximum speed 50,End maximum speed 80,0.07046680152416229,0.0701059103012085,0.05605163052678108
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00016_00008.png,Maximum speed 80,Maximum speed 50,End maximum speed 80,0.17248886823654175,0.14104309678077698,0.14097584784030914
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00054_00011.png,End maximum speed 80,Maximum speed 60,Maximum speed 80,0.18363258242607117,0.04897548258304596,0.04561752825975418
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00000_00018.png,Maximum speed 80,End maximum speed 80,Maximum speed 50,0.18381552398204803,0.1729140281677246,0.15282736718654633
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00053_00024.png,End maximum speed 80,Maximum speed 50,Maximum speed 80,0.17701631784439087,0.1700415164232254,0.165268212556839
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00037_00025.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.19065767526626587,0.15484756231307983,0.1471041887998581
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00035_00008.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.17588604986667633,0.1599384993314743,0.15837453305721283
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00060_00006.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.19028209149837494,0.14034803211688995,0.12221730500459671
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00001_00001.png,General danger,End maximum speed 80,Maximum speed 20,0.05408327281475067,0.0532710999250412,0.05235295742750168
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00014_00021.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.2293217033147812,0.1580830216407776,0.14856475591659546
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00014_00019.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.2604806423187256,0.15748344361782074,0.1262589544057846
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00042_00022.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.2039182484149933,0.18391232192516327,0.16409873962402344
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00058_00006.png,Watch for children,Roundabout,Stop,0.4128941297531128,0.03681275248527527,0.030860217288136482
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00059_00023.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.18137729167938232,0.16753554344177246,0.16357406973838806
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00054_00028.png,Maximum speed 80,Maximum speed 60,End maximum speed 80,0.1803198903799057,0.1565457582473755,0.15375876426696777
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00032_00028.png,End maximum speed 80,Maximum speed 80,Maximum speed 50,0.18184620141983032,0.17952001094818115,0.16272258758544922
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/5/00005_00021_00020.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.17869991064071655,0.17597438395023346,0.15174050629138947
